date_key,datetime,year,month,day,hour,time_of_day,quarter,week,day_of_week,season,is_weekend_or_holiday
11991,2022-05-15 14:00:00,2022,5,15,14,Afternoon,2,19,6,Spring,False
11992,2022-05-15 15:00:00,2022,5,15,15,Afternoon,2,19,6,Spring,False
11993,2022-05-15 16:00:00,2022,5,15,16,Afternoon,2,19,6,Spring,False
11994,2022-05-15 17:00:00,2022,5,15,17,Afternoon,2,19,6,Spring,False
11995,2022-05-15 18:00:00,2022,5,15,18,Evening,2,19,6,Spring,False
11996,2022-05-15 19:00:00,2022,5,15,19,Evening,2,19,6,Spring,False
11997,2022-05-15 20:00:00,2022,5,15,20,Evening,2,19,6,Spring,False
11998,2022-05-15 21:00:00,2022,5,15,21,Night,2,19,6,Spring,False
11999,2022-05-15 22:00:00,2022,5,15,22,Night,2,19,6,Spring,False
12000,2022-05-15 23:00:00,2022,5,15,23,Night,2,19,6,Spring,False
12001,2022-05-16 00:00:00,2022,5,16,0,Night,2,20,0,Spring,False
12002,2022-05-16 01:00:00,2022,5,16,1,Night,2,20,0,Spring,False
12003,2022-05-16 02:00:00,2022,5,16,2,Night,2,20,0,Spring,False
12004,2022-05-16 03:00:00,2022,5,16,3,Night,2,20,0,Spring,False
12005,2022-05-16 04:00:00,2022,5,16,4,Night,2,20,0,Spring,False
12006,2022-05-16 05:00:00,2022,5,16,5,Morning,2,20,0,Spring,False
12007,2022-05-16 06:00:00,2022,5,16,6,Morning,2,20,0,Spring,False
12008,2022-05-16 07:00:00,2022,5,16,7,Morning,2,20,0,Spring,False
12009,2022-05-16 08:00:00,2022,5,16,8,Morning,2,20,0,Spring,False
12010,2022-05-16 09:00:00,2022,5,16,9,Morning,2,20,0,Spring,False
12011,2022-05-16 10:00:00,2022,5,16,10,Morning,2,20,0,Spring,False
12012,2022-05-16 11:00:00,2022,5,16,11,Morning,2,20,0,Spring,False
12013,2022-05-16 12:00:00,2022,5,16,12,Afternoon,2,20,0,Spring,False
12014,2022-05-16 13:00:00,2022,5,16,13,Afternoon,2,20,0,Spring,False
12015,2022-05-16 14:00:00,2022,5,16,14,Afternoon,2,20,0,Spring,False
12016,2022-05-16 15:00:00,2022,5,16,15,Afternoon,2,20,0,Spring,False
12017,2022-05-16 16:00:00,2022,5,16,16,Afternoon,2,20,0,Spring,False
12018,2022-05-16 17:00:00,2022,5,16,17,Afternoon,2,20,0,Spring,False
12019,2022-05-16 18:00:00,2022,5,16,18,Evening,2,20,0,Spring,False
12020,2022-05-16 19:00:00,2022,5,16,19,Evening,2,20,0,Spring,False
12021,2022-05-16 20:00:00,2022,5,16,20,Evening,2,20,0,Spring,False
12022,2022-05-16 21:00:00,2022,5,16,21,Night,2,20,0,Spring,False
12023,2022-05-16 22:00:00,2022,5,16,22,Night,2,20,0,Spring,False
12024,2022-05-16 23:00:00,2022,5,16,23,Night,2,20,0,Spring,False
12025,2022-05-17 00:00:00,2022,5,17,0,Night,2,20,1,Spring,False
12026,2022-05-17 01:00:00,2022,5,17,1,Night,2,20,1,Spring,False
12027,2022-05-17 02:00:00,2022,5,17,2,Night,2,20,1,Spring,False
12028,2022-05-17 03:00:00,2022,5,17,3,Night,2,20,1,Spring,False
12029,2022-05-17 04:00:00,2022,5,17,4,Night,2,20,1,Spring,False
12030,2022-05-17 05:00:00,2022,5,17,5,Morning,2,20,1,Spring,False
12031,2022-05-17 06:00:00,2022,5,17,6,Morning,2,20,1,Spring,False
12032,2022-05-17 07:00:00,2022,5,17,7,Morning,2,20,1,Spring,False
12033,2022-05-17 08:00:00,2022,5,17,8,Morning,2,20,1,Spring,False
12034,2022-05-17 09:00:00,2022,5,17,9,Morning,2,20,1,Spring,False
12035,2022-05-17 10:00:00,2022,5,17,10,Morning,2,20,1,Spring,False
12036,2022-05-17 11:00:00,2022,5,17,11,Morning,2,20,1,Spring,False
12037,2022-05-17 12:00:00,2022,5,17,12,Afternoon,2,20,1,Spring,False
12038,2022-05-17 13:00:00,2022,5,17,13,Afternoon,2,20,1,Spring,False
12039,2022-05-17 14:00:00,2022,5,17,14,Afternoon,2,20,1,Spring,False
12040,2022-05-17 15:00:00,2022,5,17,15,Afternoon,2,20,1,Spring,False
12041,2022-05-17 16:00:00,2022,5,17,16,Afternoon,2,20,1,Spring,False
12042,2022-05-17 17:00:00,2022,5,17,17,Afternoon,2,20,1,Spring,False
12043,2022-05-17 18:00:00,2022,5,17,18,Evening,2,20,1,Spring,False
12044,2022-05-17 19:00:00,2022,5,17,19,Evening,2,20,1,Spring,False
12045,2022-05-17 20:00:00,2022,5,17,20,Evening,2,20,1,Spring,False
12046,2022-05-17 21:00:00,2022,5,17,21,Night,2,20,1,Spring,False
12047,2022-05-17 22:00:00,2022,5,17,22,Night,2,20,1,Spring,False
12048,2022-05-17 23:00:00,2022,5,17,23,Night,2,20,1,Spring,False
12049,2022-05-18 00:00:00,2022,5,18,0,Night,2,20,2,Spring,False
12050,2022-05-18 01:00:00,2022,5,18,1,Night,2,20,2,Spring,False
12051,2022-05-18 02:00:00,2022,5,18,2,Night,2,20,2,Spring,False
12052,2022-05-18 03:00:00,2022,5,18,3,Night,2,20,2,Spring,False
12053,2022-05-18 04:00:00,2022,5,18,4,Night,2,20,2,Spring,False
12054,2022-05-18 05:00:00,2022,5,18,5,Morning,2,20,2,Spring,False
12055,2022-05-18 06:00:00,2022,5,18,6,Morning,2,20,2,Spring,False
12056,2022-05-18 07:00:00,2022,5,18,7,Morning,2,20,2,Spring,False
12057,2022-05-18 08:00:00,2022,5,18,8,Morning,2,20,2,Spring,False
12058,2022-05-18 09:00:00,2022,5,18,9,Morning,2,20,2,Spring,False
12059,2022-05-18 10:00:00,2022,5,18,10,Morning,2,20,2,Spring,False
12060,2022-05-18 11:00:00,2022,5,18,11,Morning,2,20,2,Spring,False
12061,2022-05-18 12:00:00,2022,5,18,12,Afternoon,2,20,2,Spring,False
12062,2022-05-18 13:00:00,2022,5,18,13,Afternoon,2,20,2,Spring,False
12063,2022-05-18 14:00:00,2022,5,18,14,Afternoon,2,20,2,Spring,False
12064,2022-05-18 15:00:00,2022,5,18,15,Afternoon,2,20,2,Spring,False
12065,2022-05-18 16:00:00,2022,5,18,16,Afternoon,2,20,2,Spring,False
12066,2022-05-18 17:00:00,2022,5,18,17,Afternoon,2,20,2,Spring,False
12067,2022-05-18 18:00:00,2022,5,18,18,Evening,2,20,2,Spring,False
12068,2022-05-18 19:00:00,2022,5,18,19,Evening,2,20,2,Spring,False
12069,2022-05-18 20:00:00,2022,5,18,20,Evening,2,20,2,Spring,False
12070,2022-05-18 21:00:00,2022,5,18,21,Night,2,20,2,Spring,False
12071,2022-05-18 22:00:00,2022,5,18,22,Night,2,20,2,Spring,False
12072,2022-05-18 23:00:00,2022,5,18,23,Night,2,20,2,Spring,False
12073,2022-05-19 00:00:00,2022,5,19,0,Night,2,20,3,Spring,False
12074,2022-05-19 01:00:00,2022,5,19,1,Night,2,20,3,Spring,False
12075,2022-05-19 02:00:00,2022,5,19,2,Night,2,20,3,Spring,False
12076,2022-05-19 03:00:00,2022,5,19,3,Night,2,20,3,Spring,False
12077,2022-05-19 04:00:00,2022,5,19,4,Night,2,20,3,Spring,False
12078,2022-05-19 05:00:00,2022,5,19,5,Morning,2,20,3,Spring,False
12079,2022-05-19 06:00:00,2022,5,19,6,Morning,2,20,3,Spring,False
12080,2022-05-19 07:00:00,2022,5,19,7,Morning,2,20,3,Spring,False
12081,2022-05-19 08:00:00,2022,5,19,8,Morning,2,20,3,Spring,False
12082,2022-05-19 09:00:00,2022,5,19,9,Morning,2,20,3,Spring,False
12083,2022-05-19 10:00:00,2022,5,19,10,Morning,2,20,3,Spring,False
12084,2022-05-19 11:00:00,2022,5,19,11,Morning,2,20,3,Spring,False
12085,2022-05-19 12:00:00,2022,5,19,12,Afternoon,2,20,3,Spring,False
12086,2022-05-19 13:00:00,2022,5,19,13,Afternoon,2,20,3,Spring,False
12087,2022-05-19 14:00:00,2022,5,19,14,Afternoon,2,20,3,Spring,False
12088,2022-05-19 15:00:00,2022,5,19,15,Afternoon,2,20,3,Spring,False
12089,2022-05-19 16:00:00,2022,5,19,16,Afternoon,2,20,3,Spring,False
12090,2022-05-19 17:00:00,2022,5,19,17,Afternoon,2,20,3,Spring,False
12091,2022-05-19 18:00:00,2022,5,19,18,Evening,2,20,3,Spring,False
12092,2022-05-19 19:00:00,2022,5,19,19,Evening,2,20,3,Spring,False
12093,2022-05-19 20:00:00,2022,5,19,20,Evening,2,20,3,Spring,False
12094,2022-05-19 21:00:00,2022,5,19,21,Night,2,20,3,Spring,False
12095,2022-05-19 22:00:00,2022,5,19,22,Night,2,20,3,Spring,False
12096,2022-05-19 23:00:00,2022,5,19,23,Night,2,20,3,Spring,False
12097,2022-05-20 00:00:00,2022,5,20,0,Night,2,20,4,Spring,False
12098,2022-05-20 01:00:00,2022,5,20,1,Night,2,20,4,Spring,False
12099,2022-05-20 02:00:00,2022,5,20,2,Night,2,20,4,Spring,False
12100,2022-05-20 03:00:00,2022,5,20,3,Night,2,20,4,Spring,False
12101,2022-05-20 04:00:00,2022,5,20,4,Night,2,20,4,Spring,False
12102,2022-05-20 05:00:00,2022,5,20,5,Morning,2,20,4,Spring,False
12103,2022-05-20 06:00:00,2022,5,20,6,Morning,2,20,4,Spring,False
12104,2022-05-20 07:00:00,2022,5,20,7,Morning,2,20,4,Spring,False
12105,2022-05-20 08:00:00,2022,5,20,8,Morning,2,20,4,Spring,False
12106,2022-05-20 09:00:00,2022,5,20,9,Morning,2,20,4,Spring,False
12107,2022-05-20 10:00:00,2022,5,20,10,Morning,2,20,4,Spring,False
12108,2022-05-20 11:00:00,2022,5,20,11,Morning,2,20,4,Spring,False
12109,2022-05-20 12:00:00,2022,5,20,12,Afternoon,2,20,4,Spring,False
12110,2022-05-20 13:00:00,2022,5,20,13,Afternoon,2,20,4,Spring,False
12111,2022-05-20 14:00:00,2022,5,20,14,Afternoon,2,20,4,Spring,False
12112,2022-05-20 15:00:00,2022,5,20,15,Afternoon,2,20,4,Spring,False
12113,2022-05-20 16:00:00,2022,5,20,16,Afternoon,2,20,4,Spring,False
12114,2022-05-20 17:00:00,2022,5,20,17,Afternoon,2,20,4,Spring,False
12115,2022-05-20 18:00:00,2022,5,20,18,Evening,2,20,4,Spring,False
12116,2022-05-20 19:00:00,2022,5,20,19,Evening,2,20,4,Spring,False
12117,2022-05-20 20:00:00,2022,5,20,20,Evening,2,20,4,Spring,False
12118,2022-05-20 21:00:00,2022,5,20,21,Night,2,20,4,Spring,False
12119,2022-05-20 22:00:00,2022,5,20,22,Night,2,20,4,Spring,False
12120,2022-05-20 23:00:00,2022,5,20,23,Night,2,20,4,Spring,False
12121,2022-05-21 00:00:00,2022,5,21,0,Night,2,20,5,Spring,False
12122,2022-05-21 01:00:00,2022,5,21,1,Night,2,20,5,Spring,False
12123,2022-05-21 02:00:00,2022,5,21,2,Night,2,20,5,Spring,False
12124,2022-05-21 03:00:00,2022,5,21,3,Night,2,20,5,Spring,False
12125,2022-05-21 04:00:00,2022,5,21,4,Night,2,20,5,Spring,False
12126,2022-05-21 05:00:00,2022,5,21,5,Morning,2,20,5,Spring,False
12127,2022-05-21 06:00:00,2022,5,21,6,Morning,2,20,5,Spring,False
12128,2022-05-21 07:00:00,2022,5,21,7,Morning,2,20,5,Spring,False
12129,2022-05-21 08:00:00,2022,5,21,8,Morning,2,20,5,Spring,False
12130,2022-05-21 09:00:00,2022,5,21,9,Morning,2,20,5,Spring,False
12131,2022-05-21 10:00:00,2022,5,21,10,Morning,2,20,5,Spring,False
12132,2022-05-21 11:00:00,2022,5,21,11,Morning,2,20,5,Spring,False
12133,2022-05-21 12:00:00,2022,5,21,12,Afternoon,2,20,5,Spring,False
12134,2022-05-21 13:00:00,2022,5,21,13,Afternoon,2,20,5,Spring,False
12135,2022-05-21 14:00:00,2022,5,21,14,Afternoon,2,20,5,Spring,False
12136,2022-05-21 15:00:00,2022,5,21,15,Afternoon,2,20,5,Spring,False
12137,2022-05-21 16:00:00,2022,5,21,16,Afternoon,2,20,5,Spring,False
12138,2022-05-21 17:00:00,2022,5,21,17,Afternoon,2,20,5,Spring,False
12139,2022-05-21 18:00:00,2022,5,21,18,Evening,2,20,5,Spring,False
12140,2022-05-21 19:00:00,2022,5,21,19,Evening,2,20,5,Spring,False
12141,2022-05-21 20:00:00,2022,5,21,20,Evening,2,20,5,Spring,False
12142,2022-05-21 21:00:00,2022,5,21,21,Night,2,20,5,Spring,False
12143,2022-05-21 22:00:00,2022,5,21,22,Night,2,20,5,Spring,False
12144,2022-05-21 23:00:00,2022,5,21,23,Night,2,20,5,Spring,False
12145,2022-05-22 00:00:00,2022,5,22,0,Night,2,20,6,Spring,False
12146,2022-05-22 01:00:00,2022,5,22,1,Night,2,20,6,Spring,False
12147,2022-05-22 02:00:00,2022,5,22,2,Night,2,20,6,Spring,False
12148,2022-05-22 03:00:00,2022,5,22,3,Night,2,20,6,Spring,False
12149,2022-05-22 04:00:00,2022,5,22,4,Night,2,20,6,Spring,False
12150,2022-05-22 05:00:00,2022,5,22,5,Morning,2,20,6,Spring,False
12151,2022-05-22 06:00:00,2022,5,22,6,Morning,2,20,6,Spring,False
12152,2022-05-22 07:00:00,2022,5,22,7,Morning,2,20,6,Spring,False
12153,2022-05-22 08:00:00,2022,5,22,8,Morning,2,20,6,Spring,False
12154,2022-05-22 09:00:00,2022,5,22,9,Morning,2,20,6,Spring,False
12155,2022-05-22 10:00:00,2022,5,22,10,Morning,2,20,6,Spring,False
12156,2022-05-22 11:00:00,2022,5,22,11,Morning,2,20,6,Spring,False
12157,2022-05-22 12:00:00,2022,5,22,12,Afternoon,2,20,6,Spring,False
12158,2022-05-22 13:00:00,2022,5,22,13,Afternoon,2,20,6,Spring,False
12159,2022-05-22 14:00:00,2022,5,22,14,Afternoon,2,20,6,Spring,False
12160,2022-05-22 15:00:00,2022,5,22,15,Afternoon,2,20,6,Spring,False
12161,2022-05-22 16:00:00,2022,5,22,16,Afternoon,2,20,6,Spring,False
12162,2022-05-22 17:00:00,2022,5,22,17,Afternoon,2,20,6,Spring,False
12163,2022-05-22 18:00:00,2022,5,22,18,Evening,2,20,6,Spring,False
12164,2022-05-22 19:00:00,2022,5,22,19,Evening,2,20,6,Spring,False
12165,2022-05-22 20:00:00,2022,5,22,20,Evening,2,20,6,Spring,False
12166,2022-05-22 21:00:00,2022,5,22,21,Night,2,20,6,Spring,False
12167,2022-05-22 22:00:00,2022,5,22,22,Night,2,20,6,Spring,False
12168,2022-05-22 23:00:00,2022,5,22,23,Night,2,20,6,Spring,False
12169,2022-05-23 00:00:00,2022,5,23,0,Night,2,21,0,Spring,False
12170,2022-05-23 01:00:00,2022,5,23,1,Night,2,21,0,Spring,False
12171,2022-05-23 02:00:00,2022,5,23,2,Night,2,21,0,Spring,False
12172,2022-05-23 03:00:00,2022,5,23,3,Night,2,21,0,Spring,False
12173,2022-05-23 04:00:00,2022,5,23,4,Night,2,21,0,Spring,False
12174,2022-05-23 05:00:00,2022,5,23,5,Morning,2,21,0,Spring,False
12175,2022-05-23 06:00:00,2022,5,23,6,Morning,2,21,0,Spring,False
12176,2022-05-23 07:00:00,2022,5,23,7,Morning,2,21,0,Spring,False
12177,2022-05-23 08:00:00,2022,5,23,8,Morning,2,21,0,Spring,False
12178,2022-05-23 09:00:00,2022,5,23,9,Morning,2,21,0,Spring,False
12179,2022-05-23 10:00:00,2022,5,23,10,Morning,2,21,0,Spring,False
12180,2022-05-23 11:00:00,2022,5,23,11,Morning,2,21,0,Spring,False
12181,2022-05-23 12:00:00,2022,5,23,12,Afternoon,2,21,0,Spring,False
12182,2022-05-23 13:00:00,2022,5,23,13,Afternoon,2,21,0,Spring,False
12183,2022-05-23 14:00:00,2022,5,23,14,Afternoon,2,21,0,Spring,False
12184,2022-05-23 15:00:00,2022,5,23,15,Afternoon,2,21,0,Spring,False
12185,2022-05-23 16:00:00,2022,5,23,16,Afternoon,2,21,0,Spring,False
12186,2022-05-23 17:00:00,2022,5,23,17,Afternoon,2,21,0,Spring,False
12187,2022-05-23 18:00:00,2022,5,23,18,Evening,2,21,0,Spring,False
12188,2022-05-23 19:00:00,2022,5,23,19,Evening,2,21,0,Spring,False
12189,2022-05-23 20:00:00,2022,5,23,20,Evening,2,21,0,Spring,False
12190,2022-05-23 21:00:00,2022,5,23,21,Night,2,21,0,Spring,False
12191,2022-05-23 22:00:00,2022,5,23,22,Night,2,21,0,Spring,False
12192,2022-05-23 23:00:00,2022,5,23,23,Night,2,21,0,Spring,False
12193,2022-05-24 00:00:00,2022,5,24,0,Night,2,21,1,Spring,False
12194,2022-05-24 01:00:00,2022,5,24,1,Night,2,21,1,Spring,False
12195,2022-05-24 02:00:00,2022,5,24,2,Night,2,21,1,Spring,False
12196,2022-05-24 03:00:00,2022,5,24,3,Night,2,21,1,Spring,False
12197,2022-05-24 04:00:00,2022,5,24,4,Night,2,21,1,Spring,False
12198,2022-05-24 05:00:00,2022,5,24,5,Morning,2,21,1,Spring,False
12199,2022-05-24 06:00:00,2022,5,24,6,Morning,2,21,1,Spring,False
12200,2022-05-24 07:00:00,2022,5,24,7,Morning,2,21,1,Spring,False
12201,2022-05-24 08:00:00,2022,5,24,8,Morning,2,21,1,Spring,False
12202,2022-05-24 09:00:00,2022,5,24,9,Morning,2,21,1,Spring,False
12203,2022-05-24 10:00:00,2022,5,24,10,Morning,2,21,1,Spring,False
12204,2022-05-24 11:00:00,2022,5,24,11,Morning,2,21,1,Spring,False
12205,2022-05-24 12:00:00,2022,5,24,12,Afternoon,2,21,1,Spring,False
12206,2022-05-24 13:00:00,2022,5,24,13,Afternoon,2,21,1,Spring,False
12207,2022-05-24 14:00:00,2022,5,24,14,Afternoon,2,21,1,Spring,False
12208,2022-05-24 15:00:00,2022,5,24,15,Afternoon,2,21,1,Spring,False
12209,2022-05-24 16:00:00,2022,5,24,16,Afternoon,2,21,1,Spring,False
12210,2022-05-24 17:00:00,2022,5,24,17,Afternoon,2,21,1,Spring,False
12211,2022-05-24 18:00:00,2022,5,24,18,Evening,2,21,1,Spring,False
12212,2022-05-24 19:00:00,2022,5,24,19,Evening,2,21,1,Spring,False
12213,2022-05-24 20:00:00,2022,5,24,20,Evening,2,21,1,Spring,False
12214,2022-05-24 21:00:00,2022,5,24,21,Night,2,21,1,Spring,False
12215,2022-05-24 22:00:00,2022,5,24,22,Night,2,21,1,Spring,False
12216,2022-05-24 23:00:00,2022,5,24,23,Night,2,21,1,Spring,False
12217,2022-05-25 00:00:00,2022,5,25,0,Night,2,21,2,Spring,False
12218,2022-05-25 01:00:00,2022,5,25,1,Night,2,21,2,Spring,False
12219,2022-05-25 02:00:00,2022,5,25,2,Night,2,21,2,Spring,False
12220,2022-05-25 03:00:00,2022,5,25,3,Night,2,21,2,Spring,False
12221,2022-05-25 04:00:00,2022,5,25,4,Night,2,21,2,Spring,False
12222,2022-05-25 05:00:00,2022,5,25,5,Morning,2,21,2,Spring,False
12223,2022-05-25 06:00:00,2022,5,25,6,Morning,2,21,2,Spring,False
12224,2022-05-25 07:00:00,2022,5,25,7,Morning,2,21,2,Spring,False
12225,2022-05-25 08:00:00,2022,5,25,8,Morning,2,21,2,Spring,False
12226,2022-05-25 09:00:00,2022,5,25,9,Morning,2,21,2,Spring,False
12227,2022-05-25 10:00:00,2022,5,25,10,Morning,2,21,2,Spring,False
12228,2022-05-25 11:00:00,2022,5,25,11,Morning,2,21,2,Spring,False
12229,2022-05-25 12:00:00,2022,5,25,12,Afternoon,2,21,2,Spring,False
12230,2022-05-25 13:00:00,2022,5,25,13,Afternoon,2,21,2,Spring,False
12231,2022-05-25 14:00:00,2022,5,25,14,Afternoon,2,21,2,Spring,False
12232,2022-05-25 15:00:00,2022,5,25,15,Afternoon,2,21,2,Spring,False
12233,2022-05-25 16:00:00,2022,5,25,16,Afternoon,2,21,2,Spring,False
12234,2022-05-25 17:00:00,2022,5,25,17,Afternoon,2,21,2,Spring,False
12235,2022-05-25 18:00:00,2022,5,25,18,Evening,2,21,2,Spring,False
12236,2022-05-25 19:00:00,2022,5,25,19,Evening,2,21,2,Spring,False
12237,2022-05-25 20:00:00,2022,5,25,20,Evening,2,21,2,Spring,False
12238,2022-05-25 21:00:00,2022,5,25,21,Night,2,21,2,Spring,False
12239,2022-05-25 22:00:00,2022,5,25,22,Night,2,21,2,Spring,False
12240,2022-05-25 23:00:00,2022,5,25,23,Night,2,21,2,Spring,False
12241,2022-05-26 00:00:00,2022,5,26,0,Night,2,21,3,Spring,False
12242,2022-05-26 01:00:00,2022,5,26,1,Night,2,21,3,Spring,False
12243,2022-05-26 02:00:00,2022,5,26,2,Night,2,21,3,Spring,False
12244,2022-05-26 03:00:00,2022,5,26,3,Night,2,21,3,Spring,False
12245,2022-05-26 04:00:00,2022,5,26,4,Night,2,21,3,Spring,False
12246,2022-05-26 05:00:00,2022,5,26,5,Morning,2,21,3,Spring,False
12247,2022-05-26 06:00:00,2022,5,26,6,Morning,2,21,3,Spring,False
12248,2022-05-26 07:00:00,2022,5,26,7,Morning,2,21,3,Spring,False
12249,2022-05-26 08:00:00,2022,5,26,8,Morning,2,21,3,Spring,False
12250,2022-05-26 09:00:00,2022,5,26,9,Morning,2,21,3,Spring,False
12251,2022-05-26 10:00:00,2022,5,26,10,Morning,2,21,3,Spring,False
12252,2022-05-26 11:00:00,2022,5,26,11,Morning,2,21,3,Spring,False
12253,2022-05-26 12:00:00,2022,5,26,12,Afternoon,2,21,3,Spring,False
12254,2022-05-26 13:00:00,2022,5,26,13,Afternoon,2,21,3,Spring,False
12255,2022-05-26 14:00:00,2022,5,26,14,Afternoon,2,21,3,Spring,False
12256,2022-05-26 15:00:00,2022,5,26,15,Afternoon,2,21,3,Spring,False
12257,2022-05-26 16:00:00,2022,5,26,16,Afternoon,2,21,3,Spring,False
12258,2022-05-26 17:00:00,2022,5,26,17,Afternoon,2,21,3,Spring,False
12259,2022-05-26 18:00:00,2022,5,26,18,Evening,2,21,3,Spring,False
12260,2022-05-26 19:00:00,2022,5,26,19,Evening,2,21,3,Spring,False
12261,2022-05-26 20:00:00,2022,5,26,20,Evening,2,21,3,Spring,False
12262,2022-05-26 21:00:00,2022,5,26,21,Night,2,21,3,Spring,False
12263,2022-05-26 22:00:00,2022,5,26,22,Night,2,21,3,Spring,False
12264,2022-05-26 23:00:00,2022,5,26,23,Night,2,21,3,Spring,False
12265,2022-05-27 00:00:00,2022,5,27,0,Night,2,21,4,Spring,False
12266,2022-05-27 01:00:00,2022,5,27,1,Night,2,21,4,Spring,False
12267,2022-05-27 02:00:00,2022,5,27,2,Night,2,21,4,Spring,False
12268,2022-05-27 03:00:00,2022,5,27,3,Night,2,21,4,Spring,False
12269,2022-05-27 04:00:00,2022,5,27,4,Night,2,21,4,Spring,False
12270,2022-05-27 05:00:00,2022,5,27,5,Morning,2,21,4,Spring,False
12271,2022-05-27 06:00:00,2022,5,27,6,Morning,2,21,4,Spring,False
12272,2022-05-27 07:00:00,2022,5,27,7,Morning,2,21,4,Spring,False
12273,2022-05-27 08:00:00,2022,5,27,8,Morning,2,21,4,Spring,False
12274,2022-05-27 09:00:00,2022,5,27,9,Morning,2,21,4,Spring,False
12275,2022-05-27 10:00:00,2022,5,27,10,Morning,2,21,4,Spring,False
12276,2022-05-27 11:00:00,2022,5,27,11,Morning,2,21,4,Spring,False
12277,2022-05-27 12:00:00,2022,5,27,12,Afternoon,2,21,4,Spring,False
12278,2022-05-27 13:00:00,2022,5,27,13,Afternoon,2,21,4,Spring,False
12279,2022-05-27 14:00:00,2022,5,27,14,Afternoon,2,21,4,Spring,False
12280,2022-05-27 15:00:00,2022,5,27,15,Afternoon,2,21,4,Spring,False
12281,2022-05-27 16:00:00,2022,5,27,16,Afternoon,2,21,4,Spring,False
12282,2022-05-27 17:00:00,2022,5,27,17,Afternoon,2,21,4,Spring,False
12283,2022-05-27 18:00:00,2022,5,27,18,Evening,2,21,4,Spring,False
12284,2022-05-27 19:00:00,2022,5,27,19,Evening,2,21,4,Spring,False
12285,2022-05-27 20:00:00,2022,5,27,20,Evening,2,21,4,Spring,False
12286,2022-05-27 21:00:00,2022,5,27,21,Night,2,21,4,Spring,False
12287,2022-05-27 22:00:00,2022,5,27,22,Night,2,21,4,Spring,False
12288,2022-05-27 23:00:00,2022,5,27,23,Night,2,21,4,Spring,False
12289,2022-05-28 00:00:00,2022,5,28,0,Night,2,21,5,Spring,False
12290,2022-05-28 01:00:00,2022,5,28,1,Night,2,21,5,Spring,False
12291,2022-05-28 02:00:00,2022,5,28,2,Night,2,21,5,Spring,False
12292,2022-05-28 03:00:00,2022,5,28,3,Night,2,21,5,Spring,False
12293,2022-05-28 04:00:00,2022,5,28,4,Night,2,21,5,Spring,False
12294,2022-05-28 05:00:00,2022,5,28,5,Morning,2,21,5,Spring,False
12295,2022-05-28 06:00:00,2022,5,28,6,Morning,2,21,5,Spring,False
12296,2022-05-28 07:00:00,2022,5,28,7,Morning,2,21,5,Spring,False
12297,2022-05-28 08:00:00,2022,5,28,8,Morning,2,21,5,Spring,False
12298,2022-05-28 09:00:00,2022,5,28,9,Morning,2,21,5,Spring,False
12299,2022-05-28 10:00:00,2022,5,28,10,Morning,2,21,5,Spring,False
12300,2022-05-28 11:00:00,2022,5,28,11,Morning,2,21,5,Spring,False
12301,2022-05-28 12:00:00,2022,5,28,12,Afternoon,2,21,5,Spring,False
12302,2022-05-28 13:00:00,2022,5,28,13,Afternoon,2,21,5,Spring,False
12303,2022-05-28 14:00:00,2022,5,28,14,Afternoon,2,21,5,Spring,False
12304,2022-05-28 15:00:00,2022,5,28,15,Afternoon,2,21,5,Spring,False
12305,2022-05-28 16:00:00,2022,5,28,16,Afternoon,2,21,5,Spring,False
12306,2022-05-28 17:00:00,2022,5,28,17,Afternoon,2,21,5,Spring,False
12307,2022-05-28 18:00:00,2022,5,28,18,Evening,2,21,5,Spring,False
12308,2022-05-28 19:00:00,2022,5,28,19,Evening,2,21,5,Spring,False
12309,2022-05-28 20:00:00,2022,5,28,20,Evening,2,21,5,Spring,False
12310,2022-05-28 21:00:00,2022,5,28,21,Night,2,21,5,Spring,False
12311,2022-05-28 22:00:00,2022,5,28,22,Night,2,21,5,Spring,False
12312,2022-05-28 23:00:00,2022,5,28,23,Night,2,21,5,Spring,False
12313,2022-05-29 00:00:00,2022,5,29,0,Night,2,21,6,Spring,False
12314,2022-05-29 01:00:00,2022,5,29,1,Night,2,21,6,Spring,False
12315,2022-05-29 02:00:00,2022,5,29,2,Night,2,21,6,Spring,False
12316,2022-05-29 03:00:00,2022,5,29,3,Night,2,21,6,Spring,False
12317,2022-05-29 04:00:00,2022,5,29,4,Night,2,21,6,Spring,False
12318,2022-05-29 05:00:00,2022,5,29,5,Morning,2,21,6,Spring,False
12319,2022-05-29 06:00:00,2022,5,29,6,Morning,2,21,6,Spring,False
12320,2022-05-29 07:00:00,2022,5,29,7,Morning,2,21,6,Spring,False
12321,2022-05-29 08:00:00,2022,5,29,8,Morning,2,21,6,Spring,False
12322,2022-05-29 09:00:00,2022,5,29,9,Morning,2,21,6,Spring,False
12323,2022-05-29 10:00:00,2022,5,29,10,Morning,2,21,6,Spring,False
12324,2022-05-29 11:00:00,2022,5,29,11,Morning,2,21,6,Spring,False
12325,2022-05-29 12:00:00,2022,5,29,12,Afternoon,2,21,6,Spring,False
12326,2022-05-29 13:00:00,2022,5,29,13,Afternoon,2,21,6,Spring,False
12327,2022-05-29 14:00:00,2022,5,29,14,Afternoon,2,21,6,Spring,False
12328,2022-05-29 15:00:00,2022,5,29,15,Afternoon,2,21,6,Spring,False
